/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,1775,0,1,1,1,0,Cuboid,-324,254.6,90,0,180,0,1.8,12.42,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/36.4|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1776,0,1,1,1,0,Cuboid,-285,317,144,0,180,0,2.4,24.9,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/78|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1777,0,1,1,1,0,Cuboid,-249,258.5,144,0,180,0,2.4,13.2,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/39|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1778,0,1,1,1,0,Cuboid,-324,297.5,123,0,180,0,3,21,3,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|12/65|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1779,0,1,1,1,0,Cuboid,-324,239,159,0,180,0,1.8,9.3,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/26|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1780,0,1,1,1,0,Cuboid,-357,223.4,132,0,180,0,1.2,6.18,4.2,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|6/15.6|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1781,0,1,1,1,0,Cuboid,-183,269,252,0,180,0,6.6,15.3,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|24/46|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1782,0,1,1,1,0,Cuboid,-183,239,360,0,180,0,3.6,9.3,7.2,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|14/26|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1783,0,1,1,1,0,Cuboid,15,299,150,0,180,0,1.8,21.3,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/66|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1784,0,1,1,1,0,Cuboid,-18,267.5,162,0,180,0,1.2,15,4.2,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|6/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1785,0,1,1,1,0,Cuboid,3,299,240,0,180,0,5.4,21.3,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/66|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1786,0,1,1,1,0,Cuboid,3,275,369,0,180,0,7.2,16.5,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|26/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1787,0,1,1,1,0,Cuboid,78,290,366,0,180,0,5.4,19.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1788,0,1,1,1,0,Cuboid,144,350,366,0,180,0,5.4,31.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/100|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1789,0,1,1,1,0,Cuboid,210,320,366,0,180,0,5.4,25.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/80|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1790,0,1,1,1,0,Cuboid,78,275,432,0,180,0,5.4,16.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1791,0,1,1,1,0,Cuboid,144,260,432,0,180,0,5.4,13.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1792,0,1,1,1,0,Cuboid,210,245,432,0,180,0,5.4,10.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1793,0,1,1,1,0,Cuboid,162,275,222,0,180,0,8.4,16.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1794,0,1,1,1,0,Cuboid,-405,267.5,42,0,180,0,5.4,15,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1795,0,1,1,1,0,Cuboid,-477,320,57,0,180,0,6.6,25.5,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|24/80|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1796,0,1,1,1,0,Cuboid,-387,305,90,0,180,0,1.8,22.5,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1797,0,1,1,1,0,Cuboid,-417,290,90,0,180,0,1.8,19.5,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1798,0,1,1,1,0,Cuboid,-549,275,57,0,180,0,5.4,16.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1799,0,1,1,1,0,Cuboid,294,305,396,0,180,0,8.4,22.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1800,0,1,1,1,0,Cuboid,579,245,-255,0,180,0,8.4,10.5,14.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1801,0,1,1,1,0,Cuboid,579,275,-144,0,180,0,8.4,16.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1802,0,1,1,1,0,Cuboid,315,275,315,0,180,0,3.6,16.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|14/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1803,0,1,1,1,0,Cuboid,375,252.5,237,0,180,0,8.4,12,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/35|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1804,0,1,1,1,0,Cuboid,72,290,-579,0,180,0,8.4,19.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1805,0,1,1,1,0,Cuboid,-69,267.5,-579,0,180,0,17.4,15,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|60/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1806,0,1,1,1,0,Cuboid,-210,312.5,-579,0,180,0,8.4,24,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/75|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1807,0,1,1,1,0,Cuboid,-306,290,-579,0,180,0,8.4,19.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1808,0,1,1,1,0,Cuboid,-408,380,-579,0,180,0,8.4,37.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/120|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1809,0,1,1,1,0,Cuboid,-549,245,-579,0,180,0,17.4,10.5,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|60/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1810,0,1,1,1,0,Cuboid,-63,260,-672,0,180,0,8.4,13.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1811,0,1,1,1,0,Cuboid,-204,335,-672,0,180,0,17.4,28.5,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|60/90|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1812,0,1,1,1,0,Cuboid,-345,275,-672,0,180,0,8.4,16.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1813,0,1,1,1,0,Cuboid,-441,245,-672,0,180,0,8.4,10.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1814,0,1,1,1,0,Cuboid,180,320,-579,0,180,0,11.4,25.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|40/80|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1815,0,1,1,1,0,Cuboid,-183,260,-60,0,180,0,4.8,13.5,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1816,0,1,1,1,0,Cuboid,-183,245,-120,0,180,0,4.8,10.5,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1817,0,1,1,1,0,Cuboid,-174,275,-171,0,180,0,3,16.5,3,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|12/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1818,0,1,1,1,0,Cuboid,-168,252.5,-207,0,180,0,1.8,12,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/35|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1819,0,1,1,1,0,Cuboid,-168,237.5,-273,0,180,0,1.8,9,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/25|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1820,0,1,1,1,0,Cuboid,-168,222.5,-369,0,180,0,1.8,6,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/15|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1821,0,1,1,1,0,Cuboid,-315,200,-135,0,0,0,2.4,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1822,0,1,1,1,0,Cuboid,-327,222.5,-480,0,0,0,4.8,15,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1823,0,1,1,1,0,Cuboid,-657,245,-150,0,0,0,5.4,19.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1824,0,1,1,1,0,Cuboid,-675,189.5,-495,0,0,0,1.8,8.4,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/23|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1825,0,1,1,1,0,Cuboid,-645,192.5,-495,0,0,0,1.8,9,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/25|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1826,0,1,1,1,0,Cuboid,-615,186.5,-495,0,0,0,1.8,7.8,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/21|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1827,0,1,1,1,0,Cuboid,-330,222.5,-186,0,0,0,5.4,15,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1828,0,1,1,1,0,Cuboid,-657,215,-447,0,0,0,5.4,13.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1829,0,1,1,1,0,Cuboid,-495,305,-315,0,0,0,11.4,31.5,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|40/100|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1830,0,1,1,1,0,Cuboid,-606,320,-270,0,0,0,8.4,34.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/110|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1831,0,1,1,1,0,Cuboid,-402,290,-348,0,0,0,4.8,28.5,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/90|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1832,0,1,1,1,0,Cuboid,-402,252.5,-282,0,0,0,4.8,21,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/65|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1833,0,1,1,1,0,Cuboid,-606,365,-366,0,0,0,8.4,43.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/140|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1834,0,1,1,1,0,Cuboid,-525,260,-411,0,0,0,5.4,22.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1835,0,1,1,1,0,Cuboid,-510,275,-204,0,0,0,8.4,25.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/80|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1836,0,1,1,1,0,Cuboid,-426,245,-444,0,0,0,12,19.5,12,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|42/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1837,0,1,1,1,0,Cuboid,-426,282.5,-444,0,0,0,8.4,27,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/85|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1838,0,1,1,1,0,Cuboid,-426,320,-444,0,0,0,5.4,34.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/110|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1839,0,1,1,1,0,Cuboid,-426,357.5,-444,0,0,0,2.4,42,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/135|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1840,0,1,1,1,0,Cuboid,-426,395,-444,0,0,0,0.6,49.5,0.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|4/160|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1841,0,1,1,1,0,Cuboid,-327,237.5,-420,0,0,0,4.8,18,4.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/55|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1842,0,1,1,1,0,Cuboid,-336,260,-339,0,0,0,6.6,22.5,6.6,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|24/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1843,0,1,1,1,0,Cuboid,-315,215,-282,0,0,0,2.4,13.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1844,0,1,1,1,0,Cuboid,-315,207.5,-246,0,0,0,2.4,12,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/35|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1845,0,1,1,1,0,Cuboid,-351,237.5,-282,0,0,0,2.4,18,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/55|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1846,0,1,1,1,0,Cuboid,-351,230,-246,0,0,0,2.4,16.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1847,0,1,1,1,0,Cuboid,-672,200,-396,0,0,0,2.4,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1848,0,1,1,1,0,Cuboid,-672,252.5,-330,0,270,0,8.4,21,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/65|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1849,0,1,1,1,0,Cuboid,-672,200,-252,0,270,0,4.8,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1850,0,1,1,1,0,Cuboid,-633,260,-201,0,0,0,10.2,22.5,3,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|36/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1851,0,1,1,1,0,Cuboid,-591,237.5,-447,0,0,0,5.4,18,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/55|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1852,0,1,1,1,0,Cuboid,-525,227,-477,0,0,0,5.4,15.9,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/48|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1853,0,1,1,1,0,Cuboid,-414,215,-204,0,0,0,8.4,13.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1854,0,1,1,1,0,Cuboid,-366,240.5,-135,0,0,0,5.4,18.6,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/57|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1855,0,1,1,1,0,Cuboid,-423,200,-135,0,0,0,3.6,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|14/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1856,0,1,1,1,0,Cuboid,-465,222.5,-135,0,0,0,2.4,15,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/45|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1857,0,1,1,1,0,Cuboid,-501,200,-135,0,0,0,2.4,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1858,0,1,1,1,0,Cuboid,-540,230,-135,0,0,0,2.4,16.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/50|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1859,0,1,1,1,0,Cuboid,-591,245,-150,0,0,0,5.4,19.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1860,0,1,1,1,0,Cuboid,-579,215,-495,0,0,0,3,13.5,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|12/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1861,0,1,1,1,0,Cuboid,363,290,-570,0,0,0,5.4,19.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1862,0,1,1,1,0,Cuboid,345,234.5,-225,0,0,0,1.8,8.4,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/23|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1863,0,1,1,1,0,Cuboid,375,237.5,-225,0,0,0,1.8,9,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/25|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1864,0,1,1,1,0,Cuboid,405,231.5,-225,0,0,0,1.8,7.8,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/21|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1865,0,1,1,1,0,Cuboid,363,260,-273,0,0,0,5.4,13.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1866,0,1,1,1,0,Cuboid,525,350,-405,0,0,0,11.4,31.5,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|40/100|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1867,0,1,1,1,0,Cuboid,414,365,-450,0,0,0,8.4,34.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/110|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1868,0,1,1,1,0,Cuboid,414,410,-354,0,0,0,8.4,43.5,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/140|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1869,0,1,1,1,0,Cuboid,495,305,-309,0,0,0,5.4,22.5,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1870,0,1,1,1,0,Cuboid,348,245,-324,0,0,0,2.4,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1871,0,1,1,1,0,Cuboid,348,297.5,-390,0,270,0,8.4,21,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/65|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1872,0,1,1,1,0,Cuboid,348,245,-468,0,270,0,4.8,10.5,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1873,0,1,1,1,0,Cuboid,387,305,-519,0,0,0,10.2,22.5,3,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|36/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1874,0,1,1,1,0,Cuboid,429,282.5,-273,0,0,0,5.4,18,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/55|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1875,0,1,1,1,0,Cuboid,495,272,-243,0,0,0,5.4,15.9,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/48|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1876,0,1,1,1,0,Cuboid,441,260,-225,0,0,0,3,13.5,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|12/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1877,0,1,1,1,0,Cuboid,363,344,150,0,0,0,5.4,30.3,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/60|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1878,0,1,1,1,0,Cuboid,345,269,-195,0,0,0,1.8,15.3,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/23|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1879,0,1,1,1,0,Cuboid,375,275,-195,0,0,0,1.8,16.5,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/25|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1880,0,1,1,1,0,Cuboid,405,263,-195,0,0,0,1.8,14.1,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|8/21|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1881,0,1,1,1,0,Cuboid,363,296,-147,0,0,0,5.4,20.7,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1882,0,1,1,1,0,Cuboid,525,305,-15,0,0,0,11.4,22.5,11.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|40/100|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1883,0,1,1,1,0,Cuboid,414,315.5,30,0,0,0,8.4,24.6,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/110|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1884,0,1,1,1,0,Cuboid,414,347,-66,0,0,0,8.4,30.9,8.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/140|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1885,0,1,1,1,0,Cuboid,495,368,-111,0,0,0,5.4,35.1,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1886,0,1,1,1,0,Cuboid,348,272,-96,0,0,0,2.4,15.9,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|10/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1887,0,1,1,1,0,Cuboid,348,356,-30,0,270,0,8.4,32.7,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|30/65|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1888,0,1,1,1,0,Cuboid,348,272,48,0,270,0,4.8,15.9,2.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|18/30|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1889,0,1,1,1,0,Cuboid,387,368,99,0,0,0,10.2,35.1,3,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|36/70|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1890,0,1,1,1,0,Cuboid,429,332,-147,0,0,0,5.4,27.9,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/55|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1891,0,1,1,1,0,Cuboid,495,315.2,-177,0,0,0,5.4,24.54,5.4,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|20/48|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1892,0,1,1,1,0,Cuboid,441,296,-195,0,0,0,3,20.7,1.8,Physical,Entities,Default,Reflective|178/227/255/255|Misc/Ice1|12/40|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,1893,0,1,1,1,0,Cuboid,120,254,-930,349.9987,180,0,6,0.9,60,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|0.2/2|0/0,;
Scene,Geometry/Cuboid,1894,0,1,1,1,0,Cuboid,120,306.0945,-4225.442,0,180,0,6,0.9,600,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|0.2/20|0/0,;
Scene,Geometry/Cuboid,1895,0,1,1,0,0,LegacyBarrier,120,254,-930,349.9987,180,0,6,1.2,60,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cuboid,1896,0,1,1,0,0,LegacyBarrier,120,306.0945,-4225.442,0,180,0,6,1.2,600,Physical,Characters,Default,Default|255/255/255/255,;
Scene,Geometry/Cylinder,1897,0,1,1,1,0,Cylinder,120,306.0945,-1225.442,0,180,90,0.9,3,0.9,Physical,Entities,Default,Basic|51/38/76/255|Nature/Grass1|0.2/20|0/0,;
Scene,Geometry/Cuboid,1898,0,1,1,1,0,Cuboid,120,254,-930,349.9987,180,0,0.3,1.2,60,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/2|0/0,;
Scene,Geometry/Cuboid,1899,0,1,1,1,0,Cuboid,120,306.0945,-4225.442,0,180,0,0.3,1.2,600,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cylinder,1900,0,1,1,1,0,Cylinder,120,306.0945,-1225.442,0,180,90,1.2,0.15,1.2,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/20|0/0,;
Scene,Geometry/Cuboid,1901,0,1,1,1,0,Cuboid,90,254,-930,349.9987,180,0,0.3,1.5,60,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone4|0/2|0/0,;
