/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Tube,394,0,1,1,1,0,KillTube,-302.6543,1807.389,1915.306,20.78099,308.9454,310.2748,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,395,0,1,1,1,0,KillTube,428.5146,2326.77,1673.115,317.2926,81.70843,256.1023,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,396,0,1,1,1,0,KillTube,376.8647,2338.117,1793.238,315.5068,61.08613,270.4065,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,397,0,1,1,1,0,KillTube,214.3601,2289.639,1990.653,322.8143,22.21342,296.4453,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,398,0,1,1,1,0,KillTube,114.5801,2233.117,2054.49,330.5294,6.776748,304.9821,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,399,0,1,1,1,0,KillTube,303.8205,2325.453,1901.544,317.4966,40.53401,284.6354,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,400,0,1,1,1,0,KillTube,-88.49991,2074.504,2090.972,349.8343,342.1819,313.5566,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,401,0,1,1,1,0,KillTube,-251.0044,1892.115,2001.213,10.73557,320.5402,313.4459,0.1,19.36728,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,402,0,1,1,1,0,KillTube,-245.2395,1685.698,1423.086,308.722,35.13609,121.0385,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,403,0,1,1,1,0,KillTube,-136.464,1787.926,1291.353,329.0429,5.16453,141.3172,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,404,0,1,1,1,0,KillTube,73.67439,2109.819,1303.651,18.81658,330.2862,145.5117,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,405,0,1,1,1,0,KillTube,31.68851,2027.928,1263.502,6.293234,338.765,147.369,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,406,0,1,1,1,0,KillTube,-332.2817,1685.869,1704.291,308.7624,110.5315,58.87726,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,407,0,1,1,1,0,KillTube,-19.73342,1943.165,1247.636,353.6404,346.8375,147.3643,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,408,0,1,1,1,0,KillTube,118.7306,2243.234,1444.387,42.02231,307.8839,133.823,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,409,0,1,1,1,0,KillTube,-316.9138,1663.874,1607.539,303.1823,86.65035,78.32337,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,410,0,1,1,1,0,KillTube,103.3628,2183.256,1365.347,30.89597,320.4528,141.3471,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,411,0,1,1,1,0,KillTube,-193.8176,1728.03,1347.955,317.9231,17.75215,133.772,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,412,0,1,1,1,0,KillTube,-287.2253,1663.816,1511.625,303.1663,59.04982,101.5591,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,413,0,1,1,1,0,KillTube,-77.08707,1861.304,1257.136,341.1186,355.3205,145.4965,0.1,14.81574,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,414,0,1,1,1,0,KillTube,-381.9923,2053.41,1923.563,0.06899004,330.5482,133.5466,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,415,0,1,1,1,0,KillTube,-311.9686,2122.816,1947.974,349.8025,341.5426,132.5882,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,416,0,1,1,1,0,KillTube,-73.96979,2285.976,1874.403,323.3885,21.95443,115.5631,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,417,0,1,1,1,0,KillTube,-3.390913,2312.96,1806.529,318.2505,40.18366,103.9953,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,418,0,1,1,1,0,KillTube,-233.7014,2187.55,1947.62,339.9184,353.2502,129.526,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,419,0,1,1,1,0,KillTube,-499.582,1864.118,1726.032,28.84,294.3085,123.6672,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,420,0,1,1,1,0,KillTube,-152.5244,2243.201,1922.526,330.8965,6.456537,124.009,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,421,0,1,1,1,0,KillTube,-439.0004,1984.062,1876.052,10.31942,319.5367,132.5188,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,422,0,1,1,1,0,KillTube,117.0181,2286.828,1535.427,322.8899,99.30636,64.55954,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,423,0,1,1,1,0,KillTube,95.47166,2313.401,1631.062,318.0852,80.83527,76.30351,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,424,0,1,1,1,0,KillTube,-479.1081,1919.498,1808.678,20.13906,307.7657,129.3705,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,425,0,1,1,1,0,KillTube,54.40241,2322.314,1723.53,316.3536,60.48234,90.17327,0.1,14.98788,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,426,0,1,1,1,0,KillTube,363.0335,2186.002,1053.976,310.3415,282.3112,278.1169,0.1,62.9208,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,427,0,1,1,1,0,KillTube,187.9621,794.2619,-902.404,352.835,345.6483,324.0528,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,428,0,1,1,1,0,KillTube,-413.7397,372.6091,-109.358,311.9625,107.6486,240.5872,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,429,0,1,1,1,0,KillTube,-326.9996,328.619,-448.3722,306.0847,59.95979,278.5353,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,430,0,1,1,1,0,KillTube,367.7858,1079.286,-798.4142,17.07365,327.7665,322.4603,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,431,0,1,1,1,0,KillTube,286.9568,938.8037,-871.6782,5.014974,336.8751,324.2186,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,432,0,1,1,1,0,KillTube,454.5259,1310.71,-546.8017,39.29122,304.5856,311.1853,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,433,0,1,1,1,0,KillTube,-36.76162,532.0082,-830.9073,329.3604,5.594966,317.3929,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,434,0,1,1,1,0,KillTube,-246.1707,362.7962,-603.0814,310.713,36.85556,296.7514,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,435,0,1,1,1,0,KillTube,424.9405,1206.137,-687.6049,28.67081,317.4118,318.4056,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,436,0,1,1,1,0,KillTube,-147.1759,432.1685,-733.5571,318.9916,19.02095,309.4787,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,437,0,1,1,1,0,KillTube,77.54771,655.5115,-888.4979,340.8301,354.9049,321.9279,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,438,0,1,1,1,0,KillTube,-384.1543,331.9659,-279.9723,306.5599,85.40795,257.9131,0.1,24.81475,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,439,0,1,1,1,0,KillTube,474.2268,1511.072,-134.3066,39.31895,66.04726,235.9323,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,440,0,1,1,1,0,KillTube,461.4801,1578.729,-19.37768,30.9735,52.98138,228.3687,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,441,0,1,1,1,0,KillTube,457.8631,1589.821,-4.150561,29.67811,51.31803,227.5289,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,442,0,1,1,1,0,KillTube,473.7693,1519.589,-117.1246,38.21803,64.00867,234.6556,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,443,0,1,1,1,0,KillTube,472.8546,1528.507,-100.1654,37.08296,62.03209,233.4481,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,444,0,1,1,1,0,KillTube,449.3168,1612.952,25.23238,27.0289,48.11694,226.0079,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,445,0,1,1,1,0,KillTube,467.3813,1557.558,-50.8166,33.49561,56.4457,230.2174,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,446,0,1,1,1,0,KillTube,453.8072,1601.232,10.7251,28.36312,49.69773,226.7426,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,447,0,1,1,1,0,KillTube,444.3972,1624.965,39.35481,25.6782,46.57432,225.323,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,448,0,1,1,1,0,KillTube,471.484,1537.814,-83.4484,35.91615,60.11458,232.3072,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,449,0,1,1,1,0,KillTube,469.6588,1547.502,-66.99254,34.71967,58.25348,231.2312,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,450,0,1,1,1,0,KillTube,464.654,1567.971,-34.93896,32.24626,54.68954,229.2643,0.1,2.653697,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,451,0,1,1,1,0,KillTube,-94.95276,1615.576,1805.3,329.8244,6.128969,132.1566,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,452,0,1,1,1,0,KillTube,42.03801,1705.818,1674.676,313.4966,38.71025,111.4003,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,453,0,1,1,1,0,KillTube,-241.9619,1470.773,1842.622,351.651,344.1275,139.6301,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,454,0,1,1,1,0,KillTube,-396.9878,1237.617,1709.44,25.48937,313.6372,134.7684,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,455,0,1,1,1,0,KillTube,-169.7314,1547.804,1836.902,340.406,354.3777,137.137,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,456,0,1,1,1,0,KillTube,-359.5985,1310.209,1776.642,14.54569,324.5803,138.5415,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,457,0,1,1,1,0,KillTube,-22.72215,1669.472,1749.967,320.5286,20.52044,123.8821,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,458,0,1,1,1,0,KillTube,132.3037,1717.318,1485.752,311.0791,83.81977,77.23371,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,459,0,1,1,1,0,KillTube,151.6579,1691.689,1384.993,316.3273,104.245,62.37749,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,460,0,1,1,1,0,KillTube,94.91447,1722.137,1584.557,310.0307,60.71283,94.89155,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,461,0,1,1,1,0,KillTube,-416.342,1176.906,1625.041,35.46524,300.5983,128.1086,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,462,0,1,1,1,0,KillTube,-306.722,1389.734,1822.068,3.14389,334.4622,140.0721,0.1,15.17955,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,463,0,1,1,1,0,KillTube,162.7918,1638.481,1263.59,5.821047,82.56833,244.3096,0.1,23.82007,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,464,0,1,1,1,0,KillTube,-420.3531,863.0646,978.194,63.21214,18.99355,197.1563,0.1,196.1009,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,465,0,1,1,1,0,KillTube,-799.1967,1374.761,321.4918,304.5068,281.2811,95.99352,0.1,13.64025,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,466,0,1,1,1,0,KillTube,-322.4951,830.0171,575.5101,26.43205,38.30886,38.95105,0.1,13.64025,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,467,0,1,1,1,0,KillTube,-190.5571,839.2682,281.9798,313.7957,283.2842,99.15625,0.1,13.64025,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,468,0,1,1,1,0,KillTube,-791.6159,1271.307,80.51702,16.4655,49.10828,50.07043,0.1,13.64025,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,469,0,1,1,1,0,KillTube,-765.5124,1369.014,409.6136,306.1278,309.4738,72.82706,0.1,14.2957,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,470,0,1,1,1,0,KillTube,-356.1593,901.2313,627.7441,13.42699,27.88441,35.37112,0.1,14.2957,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,471,0,1,1,1,0,KillTube,-231.8971,838.3491,196.9898,314.5168,306.7187,82.93248,0.1,14.2957,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,472,0,1,1,1,0,KillTube,-748.0378,1209.349,23.98975,6.386228,36.04316,46.75797,0.1,14.2957,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,473,0,1,1,1,0,KillTube,-594.4931,1229.011,619.5257,330.2102,355.5657,40.46196,0.1,15.94968,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,474,0,1,1,1,0,KillTube,-527.1444,1152.05,655.4135,339.9115,4.096823,36.84416,0.1,15.94968,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,475,0,1,1,1,0,KillTube,-445.6142,940.1136,4.947556,331.2405,354.4748,53.93803,0.1,15.94968,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,476,0,1,1,1,0,KillTube,-530.5321,1001.152,-23.51522,338.9275,5.210737,49.68531,0.1,15.94968,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,477,0,1,1,1,0,KillTube,-305.0753,773.5886,506.5253,39.43493,52.50918,46.73643,0.1,13.24708,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,478,0,1,1,1,0,KillTube,-816.6392,1358.171,233.93,309.8943,253.339,118.4486,0.1,13.24708,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,479,0,1,1,1,0,KillTube,-169.827,858.5352,368.2676,314.0625,256.7524,116.6716,0.1,13.24708,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,480,0,1,1,1,0,KillTube,-814.8425,1322.17,152.0714,22.44354,67.49756,58.00862,0.1,13.24708,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,481,0,1,1,1,0,KillTube,-403.7737,982.3782,659.6677,1.3043,19.41528,34.28051,0.1,15.01702,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,482,0,1,1,1,0,KillTube,-717.8813,1341.32,492.2903,312.5352,330.5472,56.4245,0.1,15.01702,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,483,0,1,1,1,0,KillTube,-291.0294,855.8405,119.0893,318.4076,326.3862,69.76369,0.1,15.01702,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,484,0,1,1,1,0,KillTube,-687.0781,1140.519,-13.6583,356.4687,25.12637,46.02724,0.1,15.01702,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,485,0,1,1,1,0,KillTube,-659.5499,1293.568,563.8874,320.9851,345.0111,46.45829,0.1,15.61477,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,486,0,1,1,1,0,KillTube,-462.0936,1067.928,669.1052,350.1957,11.76531,34.85355,0.1,15.61477,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,487,0,1,1,1,0,KillTube,-363.9243,890.5505,53.58732,324.2813,341.941,60.35081,0.1,15.61477,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,488,0,1,1,1,0,KillTube,-612.8909,1069.507,-29.86132,347.3091,15.14471,47.09095,0.1,15.61477,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,489,0,1,1,1,0,KillTube,369.5255,1800.761,233.6591,24.99639,45.81578,44.99836,0.1,78.32044,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,490,0,1,1,1,0,KillTube,-420.3531,478.5686,153.6397,294.532,200.6773,161.3256,0.1,54.21344,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,491,0,1,1,1,0,KillTube,468.1959,1430.723,-308.5031,351.5207,268.2213,294.9861,0.1,50.93431,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,492,0,1,1,1,0,KillTube,-956.5712,827.7559,-916.1218,309.9474,297.5264,266.4576,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,493,0,1,1,1,0,KillTube,-938.7817,823.1216,-883.9666,312.3824,316.731,251.9381,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,494,0,1,1,1,0,KillTube,-961.4908,827.8923,-927.4699,309.8738,290.8582,271.5748,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,495,0,1,1,1,0,KillTube,-975.4101,821.403,-974.3223,313.2564,265.4377,290.7405,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,496,0,1,1,1,0,KillTube,-977.3531,818.067,-986.0738,314.9149,259.7659,294.8165,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,497,0,1,1,1,0,KillTube,-965.8572,827.3202,-939.0288,310.1814,284.2209,276.6595,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,498,0,1,1,1,0,KillTube,-979.3069,809.4556,-1009.164,318.9906,249.4567,301.8682,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,499,0,1,1,1,0,KillTube,-951.1258,826.9115,-905.0477,310.4,304.1236,261.4144,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,500,0,1,1,1,0,KillTube,-969.6461,826.0425,-950.7341,310.8614,277.7165,281.6063,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,501,0,1,1,1,0,KillTube,-972.8363,824.0664,-962.5205,311.8953,271.4344,286.3224,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,502,0,1,1,1,0,KillTube,-978.6544,814.0771,-997.7095,316.8369,254.4401,298.5264,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,503,0,1,1,1,0,KillTube,-945.1849,825.3639,-894.3094,311.2189,310.5517,256.5468,0.1,1.810901,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,504,0,1,1,1,0,KillTube,-508.5531,1244.354,-1184.576,316.5524,255.1671,118.0277,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,505,0,1,1,1,0,KillTube,-507.2656,1248.384,-1172.887,315.2851,258.6559,115.6,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,506,0,1,1,1,0,KillTube,-500.8743,1257.87,-1137.422,312.1861,270.0007,107.3871,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,507,0,1,1,1,0,KillTube,-503.4215,1255.15,-1149.281,313.093,266.0764,110.2747,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,508,0,1,1,1,0,KillTube,-497.918,1260.138,-1125.562,311.418,274.0505,104.3677,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,509,0,1,1,1,0,KillTube,-509.4131,1239.905,-1196.152,317.9203,251.8283,120.2952,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,510,0,1,1,1,0,KillTube,-494.5598,1261.95,-1113.731,310.7956,278.2163,101.2282,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,511,0,1,1,1,0,KillTube,-509.8437,1235.048,-1207.587,319.3818,248.6338,122.4061,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,512,0,1,1,1,0,KillTube,-505.5537,1251.986,-1161.113,314.129,262.2932,113.0144,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,513,0,1,1,1,0,KillTube,-486.6707,1264.186,-1090.267,310.0164,286.7991,94.68727,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,514,0,1,1,1,0,KillTube,-482.1589,1264.606,-1078.692,309.8687,291.1677,91.33722,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,515,0,1,1,1,0,KillTube,-490.8077,1263.3,-1101.957,310.3265,282.4743,97.99267,0.1,1.81924,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,516,0,1,1,1,0,KillTube,169.1598,1293.888,525.2547,37.79099,63.25123,54.18909,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,517,0,1,1,1,0,KillTube,169.2831,1282.894,501.9709,318.6139,250.2703,301.3324,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,518,0,1,1,1,0,KillTube,168.5717,1278.113,490.0331,316.9879,254.0618,298.7847,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,519,0,1,1,1,0,KillTube,169.4794,1288.158,513.7241,39.64149,66.66978,56.32793,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,520,0,1,1,1,0,KillTube,167.3473,1273.828,477.9487,315.4929,258.0527,296.0236,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,521,0,1,1,1,0,KillTube,165.614,1270.056,465.7567,314.1443,262.2407,293.0521,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,522,0,1,1,1,0,KillTube,144.9491,1258.716,392.5412,309.8744,290.8254,271.5999,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,523,0,1,1,1,0,KillTube,163.3773,1266.806,453.4961,312.9564,266.6246,289.8738,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,524,0,1,1,1,0,KillTube,160.6444,1264.091,441.2062,311.9424,271.1942,286.5011,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Tube,525,0,1,1,1,0,KillTube,153.7265,1260.295,416.6962,310.4908,280.804,279.2646,0.1,1.885046,0.1,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
