/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,424,0,1,1,1,0,KillCuboid,0,400,-1725,0,0,60.00424,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,425,0,1,1,1,0,KillCuboid,0,400,-1675,0,0,29.99477,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,426,0,1,1,1,0,KillCuboid,0,400,-1625,0,0,60.00424,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,427,0,1,1,1,0,KillCuboid,0,400,-1775,0,0,330.0052,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,428,0,1,1,1,0,KillCuboid,0,400,-1725,0,0,299.9958,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,429,0,1,1,1,0,KillCuboid,0,400,-1675,0,0,330.0052,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,430,0,1,1,1,0,KillCuboid,0,400,-1625,0,0,299.9958,1.01,24.01,0.41,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,431,0,1,1,1,0,Cuboid,-69.28203,440,-1200,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,432,0,1,1,1,0,Cuboid,0,480,-1200,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,433,0,1,1,1,0,Cuboid,-69.28203,360,-1200,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,434,0,1,1,1,0,Cuboid,69.28203,360,-1200,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,435,0,1,1,1,0,Cuboid,0,320,-1200,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,436,0,1,1,1,0,Cuboid,69.28203,440,-1200,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,437,0,1,1,1,0,KillCuboid,0,400,-750,0,0,0,12.005,12.005,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,438,0,1,1,1,0,Kill Region Cuboid,0,400,-750,0,0,0,12,12,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cylinder,439,0,1,1,1,0,KillCylinder,-60,400,-800,0,0,0,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,440,0,1,1,1,0,KillCylinder,-60,400,-700,0,0,0,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,441,0,1,1,1,0,KillCylinder,60,400,-800,0,0,0,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,442,0,1,1,1,0,KillCylinder,60,400,-700,0,0,0,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,443,0,1,1,1,0,KillCylinder,0,460,-800,0,0,90,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,444,0,1,1,1,0,KillCylinder,0,460,-700,0,0,90,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,445,0,1,1,1,0,KillCylinder,0,340,-800,0,0,90,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cylinder,446,0,1,1,1,0,KillCylinder,0,340,-700,0,0,90,0.04,12,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,447,0,1,1,1,0,Cuboid,-69.28203,440,-600,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,448,0,1,1,1,0,Cuboid,0,480,-600,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,449,0,1,1,1,0,Cuboid,-69.28203,360,-600,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,450,0,1,1,1,0,Cuboid,69.28203,360,-600,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,451,0,1,1,1,0,Cuboid,0,320,-600,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,452,0,1,1,1,0,Cuboid,69.28203,440,-600,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,453,0,1,1,1,0,Kill Region Cuboid,-51.96152,430,0,0,0,330,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,454,0,1,1,1,0,Kill Region Cuboid,0,460,0,0,0,270,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,455,0,1,1,1,0,Kill Region Cuboid,-51.96152,370,0,0,0,29.99999,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,456,0,1,1,1,0,Kill Region Cuboid,51.96152,370,0,0,0,330,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,457,0,1,1,1,0,Kill Region Cuboid,0,340,0,0,0,270,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,458,0,1,1,1,0,Kill Region Cuboid,51.96152,430,0,0,0,29.99999,8.005,11.52417,10,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,459,0,1,1,1,0,KillCuboid,-17.32051,410,-50,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,460,0,1,1,1,0,KillCuboid,0,420,-50,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,461,0,1,1,1,0,KillCuboid,-17.32051,390,-50,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,462,0,1,1,1,0,KillCuboid,17.32051,390,-50,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,463,0,1,1,1,0,KillCuboid,0,380,-50,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,464,0,1,1,1,0,KillCuboid,17.32051,410,-50,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,465,0,1,1,1,0,KillCuboid,-17.32051,410,50,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,466,0,1,1,1,0,KillCuboid,0,420,50,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,467,0,1,1,1,0,KillCuboid,-17.32051,390,50,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,468,0,1,1,1,0,KillCuboid,17.32051,390,50,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,469,0,1,1,1,0,KillCuboid,0,380,50,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,470,0,1,1,1,0,KillCuboid,17.32051,410,50,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,471,0,1,1,1,0,Cuboid,-40,469.282,-1575,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,472,0,1,1,1,0,Cuboid,-80,400,-1575,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,473,0,1,1,1,0,Cuboid,40,469.282,-1575,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,474,0,1,1,1,0,Cuboid,40,330.718,-1575,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,475,0,1,1,1,0,Cuboid,80,400,-1575,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,476,0,1,1,1,0,Cuboid,-40,330.718,-1575,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,477,0,1,1,1,0,KillCuboid,-51.96152,430,0,0,0,330,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,478,0,1,1,1,0,KillCuboid,0,460,0,0,0,270,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,479,0,1,1,1,0,KillCuboid,-51.96152,370,0,0,0,29.99999,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,480,0,1,1,1,0,KillCuboid,51.96152,370,0,0,0,330,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,481,0,1,1,1,0,KillCuboid,0,340,0,0,0,270,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,482,0,1,1,1,0,KillCuboid,51.96152,430,0,0,0,29.99999,8.01,11.52917,10.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,483,0,1,1,1,0,Cuboid,-15,425.9808,-100,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,484,0,1,1,1,0,Cuboid,-30,400,-100,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,485,0,1,1,1,0,Cuboid,15,425.9808,-100,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,486,0,1,1,1,0,Cuboid,15,374.0192,-100,0,0,330,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,487,0,1,1,1,0,Cuboid,30,400,-100,0,0,270,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,488,0,1,1,1,0,Cuboid,-15,374.0192,-100,0,0,29.99999,1,1,1,Physical,Entities,Default,Reflective|255/255/255/255|Misc/Ice1|1/1|0/0|255/255/255/255,;
Scene,Geometry/Cuboid,489,0,1,1,1,0,KillCuboid,-60.62178,435,500,0,0,330,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,490,0,1,1,1,0,KillCuboid,0,470,500,0,0,270,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,491,0,1,1,1,0,KillCuboid,-60.62178,365,500,0,0,29.99999,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,492,0,1,1,1,0,KillCuboid,60.62178,365,500,0,0,330,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,493,0,1,1,1,0,KillCuboid,0,330,500,0,0,270,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,494,0,1,1,1,0,KillCuboid,60.62178,435,500,0,0,29.99999,6.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,495,0,1,1,1,0,Kill Region Cuboid,-60.62178,435,500,0,0,330,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,496,0,1,1,1,0,Kill Region Cuboid,0,470,500,0,0,270,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,497,0,1,1,1,0,Kill Region Cuboid,-60.62178,365,500,0,0,29.99999,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,498,0,1,1,1,0,Kill Region Cuboid,60.62178,365,500,0,0,330,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,499,0,1,1,1,0,Kill Region Cuboid,0,330,500,0,0,270,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,500,0,1,1,1,0,Kill Region Cuboid,60.62178,435,500,0,0,29.99999,6,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,501,0,1,1,1,0,KillCuboid,-51.96152,430,700,0,0,330,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,502,0,1,1,1,0,KillCuboid,0,460,700,0,0,270,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,503,0,1,1,1,0,KillCuboid,-51.96152,370,700,0,0,29.99999,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,504,0,1,1,1,0,KillCuboid,51.96152,370,700,0,0,330,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,505,0,1,1,1,0,KillCuboid,0,340,700,0,0,270,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,506,0,1,1,1,0,KillCuboid,51.96152,430,700,0,0,29.99999,8.005,11.52417,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,507,0,1,1,1,0,Kill Region Cuboid,-51.96152,430,700,0,0,330,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,508,0,1,1,1,0,Kill Region Cuboid,0,460,700,0,0,270,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,509,0,1,1,1,0,Kill Region Cuboid,-51.96152,370,700,0,0,29.99999,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,510,0,1,1,1,0,Kill Region Cuboid,51.96152,370,700,0,0,330,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,511,0,1,1,1,0,Kill Region Cuboid,0,340,700,0,0,270,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,512,0,1,1,1,0,Kill Region Cuboid,51.96152,430,700,0,0,29.99999,8,11.51917,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,513,0,1,1,1,0,KillCuboid,-34.64101,420,505,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,514,0,1,1,1,0,KillCuboid,0,440,505,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,515,0,1,1,1,0,KillCuboid,-34.64101,380,505,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,516,0,1,1,1,0,KillCuboid,34.64101,380,505,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,517,0,1,1,1,0,KillCuboid,0,360,505,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,518,0,1,1,1,0,KillCuboid,34.64101,420,505,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,519,0,1,1,1,0,KillCuboid,-34.64101,420,495,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,520,0,1,1,1,0,KillCuboid,0,440,495,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,521,0,1,1,1,0,KillCuboid,-34.64101,380,495,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,522,0,1,1,1,0,KillCuboid,34.64101,380,495,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,523,0,1,1,1,0,KillCuboid,0,360,495,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,524,0,1,1,1,0,KillCuboid,34.64101,420,495,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,525,0,1,1,1,0,KillCuboid,-17.32051,410,705,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,526,0,1,1,1,0,KillCuboid,0,420,705,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,527,0,1,1,1,0,KillCuboid,-17.32051,390,705,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,528,0,1,1,1,0,KillCuboid,17.32051,390,705,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,529,0,1,1,1,0,KillCuboid,0,380,705,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,530,0,1,1,1,0,KillCuboid,17.32051,410,705,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,531,0,1,1,1,0,KillCuboid,-17.32051,410,695,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,532,0,1,1,1,0,KillCuboid,0,420,695,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,533,0,1,1,1,0,KillCuboid,-17.32051,390,695,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,534,0,1,1,1,0,KillCuboid,17.32051,390,695,0,0,330,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,535,0,1,1,1,0,KillCuboid,0,380,695,0,0,270,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,536,0,1,1,1,0,KillCuboid,17.32051,410,695,0,0,29.99999,0.04,2.308835,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,537,0,1,1,1,0,Kill Region Cuboid,0,400,600,0,0,299.9958,6.911504,12,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,538,0,1,1,1,0,Kill Region Cuboid,0,400,600,0,0,0,6.911504,12,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,539,0,1,1,1,0,Kill Region Cuboid,0,400,600,0,0,60.00424,6.911504,12,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,540,0,1,1,1,0,Kill Region Cuboid,0,400,800,0,0,299.9958,4.607669,8,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,541,0,1,1,1,0,Kill Region Cuboid,0,400,800,0,0,0,4.607669,8,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,542,0,1,1,1,0,Kill Region Cuboid,0,400,800,0,0,60.00424,4.607669,8,1,Region,Characters,Default,Transparent|255/0/0/130|Misc/None|1/1|0/0,KillRegion|;
Scene,Geometry/Cuboid,543,0,1,1,1,0,KillCuboid,0,400,600,0,0,299.9958,6.916504,12.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,544,0,1,1,1,0,KillCuboid,0,400,600,0,0,0,6.916504,12.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,545,0,1,1,1,0,KillCuboid,0,400,600,0,0,60.00424,6.916504,12.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,546,0,1,1,1,0,KillCuboid,0,400,800,0,0,299.9958,4.612669,8.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,547,0,1,1,1,0,KillCuboid,0,400,800,0,0,0,4.612669,8.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,548,0,1,1,1,0,KillCuboid,0,400,800,0,0,60.00424,4.612669,8.005,1.005,None,Characters,Default,Basic|0/0/0/130|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,549,0,1,1,1,0,KillCuboid,-51.96152,430,605,0,0,330,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,550,0,1,1,1,0,KillCuboid,0,460,605,0,0,270,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,551,0,1,1,1,0,KillCuboid,-51.96152,370,605,0,0,29.99999,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,552,0,1,1,1,0,KillCuboid,51.96152,370,605,0,0,330,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,553,0,1,1,1,0,KillCuboid,0,340,605,0,0,270,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,554,0,1,1,1,0,KillCuboid,51.96152,430,605,0,0,29.99999,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,555,0,1,1,1,0,KillCuboid,-51.96152,430,595,0,0,330,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,556,0,1,1,1,0,KillCuboid,0,460,595,0,0,270,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,557,0,1,1,1,0,KillCuboid,-51.96152,370,595,0,0,29.99999,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,558,0,1,1,1,0,KillCuboid,51.96152,370,595,0,0,330,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,559,0,1,1,1,0,KillCuboid,0,340,595,0,0,270,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,560,0,1,1,1,0,KillCuboid,51.96152,430,595,0,0,29.99999,0.04,6.916504,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,561,0,1,1,1,0,KillCuboid,-34.64101,420,805,0,0,330,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,562,0,1,1,1,0,KillCuboid,0,440,805,0,0,270,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
Scene,Geometry/Cuboid,563,0,1,1,1,0,KillCuboid,-34.64101,380,805,0,0,29.99999,0.04,4.612669,0.04,None,Characters,Default,CannonRegionMat|0/255/0/255|1/1,;
